Iso_1_1,Gene_1
Iso_3_2494,Gene_2832
Iso_3_2495,Gene_2832
Iso_3_2496,Gene_2832
Iso_3_2497,Gene_2833
Iso_3_2498,Gene_2833
Iso_3_2499,Gene_2833
Iso_3_2500,Gene_2834
Iso_3_2501,Gene_2834
Iso_3_2502,Gene_2834
Iso_3_2503,Gene_2835
Iso_3_2504,Gene_2835
Iso_3_2505,Gene_2835
Iso_3_2506,Gene_2836
Iso_3_2507,Gene_2836
Iso_3_2508,Gene_2836
Iso_3_2509,Gene_2837
Iso_3_2510,Gene_2837
Iso_3_2511,Gene_2837
Iso_3_2512,Gene_2838
Iso_3_2513,Gene_2838
Iso_3_2514,Gene_2838
Iso_3_2515,Gene_2839
Iso_3_2516,Gene_2839
Iso_3_2517,Gene_2839
Iso_3_2518,Gene_2840
Iso_3_2519,Gene_2840
Iso_3_2520,Gene_2840
Iso_3_2521,Gene_2841
Iso_3_2522,Gene_2841
Iso_3_2523,Gene_2841
Iso_3_2524,Gene_2842
Iso_3_2525,Gene_2842
Iso_3_2526,Gene_2842
Iso_3_2527,Gene_2843
Iso_3_2528,Gene_2843
Iso_3_2529,Gene_2843
Iso_3_2530,Gene_2844
Iso_3_2531,Gene_2844
Iso_3_2532,Gene_2844
Iso_3_2533,Gene_2845
Iso_3_2534,Gene_2845
Iso_3_2535,Gene_2845
Iso_3_2536,Gene_2846
Iso_3_2537,Gene_2846
Iso_3_2538,Gene_2846
Iso_3_2539,Gene_2847
Iso_3_2540,Gene_2847
Iso_3_2541,Gene_2847
Iso_3_2542,Gene_2848
Iso_3_2543,Gene_2848
Iso_3_2544,Gene_2848
Iso_3_2545,Gene_2849
Iso_3_2546,Gene_2849
Iso_3_2547,Gene_2849
Iso_3_2548,Gene_2850
Iso_3_2549,Gene_2850
Iso_3_2550,Gene_2850
Iso_3_2551,Gene_2851
Iso_3_2552,Gene_2851
Iso_3_2553,Gene_2851
Iso_3_2554,Gene_2852
Iso_3_2555,Gene_2852
Iso_3_2556,Gene_2852
Iso_3_2557,Gene_2853
Iso_3_2558,Gene_2853
Iso_3_2559,Gene_2853
Iso_3_2560,Gene_2854
Iso_3_2561,Gene_2854
Iso_3_2562,Gene_2854
Iso_3_2563,Gene_2855
Iso_3_2564,Gene_2855
Iso_3_2565,Gene_2855
Iso_3_2566,Gene_2856
Iso_3_2567,Gene_2856
Iso_3_2568,Gene_2856
Iso_3_2569,Gene_2857
Iso_3_2570,Gene_2857
Iso_3_2571,Gene_2857
Iso_3_2572,Gene_2858
Iso_3_2573,Gene_2858
Iso_3_2574,Gene_2858
Iso_3_2575,Gene_2859
Iso_3_2576,Gene_2859
Iso_3_2577,Gene_2859
Iso_3_2578,Gene_2860
Iso_3_2579,Gene_2860
Iso_3_2580,Gene_2860
Iso_3_2581,Gene_2861
Iso_3_2582,Gene_2861
Iso_3_2583,Gene_2861
Iso_3_2584,Gene_2862
Iso_3_2585,Gene_2862
Iso_3_2586,Gene_2862
Iso_3_2587,Gene_2863
Iso_3_2588,Gene_2863
Iso_3_2589,Gene_2863
Iso_3_2590,Gene_2864
Iso_3_2591,Gene_2864
Iso_3_2592,Gene_2864
Iso_3_2593,Gene_2865
Iso_3_2594,Gene_2865
Iso_3_2595,Gene_2865
Iso_3_2596,Gene_2866
Iso_3_2597,Gene_2866
Iso_3_2598,Gene_2866
Iso_3_2599,Gene_2867
Iso_3_2600,Gene_2867
Iso_3_2601,Gene_2867
Iso_3_2602,Gene_2868
Iso_3_2603,Gene_2868
Iso_3_2604,Gene_2868
Iso_3_2605,Gene_2869
Iso_3_2606,Gene_2869
Iso_3_2607,Gene_2869
Iso_3_2608,Gene_2870
Iso_3_2609,Gene_2870
Iso_3_2610,Gene_2870
Iso_3_2611,Gene_2871
Iso_3_2612,Gene_2871
Iso_3_2613,Gene_2871
Iso_3_2614,Gene_2872
Iso_3_2615,Gene_2872
Iso_3_2616,Gene_2872
Iso_3_2617,Gene_2873
Iso_3_2618,Gene_2873
Iso_3_2619,Gene_2873
Iso_3_2620,Gene_2874
Iso_3_2621,Gene_2874
Iso_3_2622,Gene_2874
Iso_3_2623,Gene_2875
Iso_3_2624,Gene_2875
Iso_3_2625,Gene_2875
Iso_3_2626,Gene_2876
Iso_3_2627,Gene_2876
Iso_3_2628,Gene_2876
Iso_3_2629,Gene_2877
Iso_3_2630,Gene_2877
Iso_3_2631,Gene_2877
Iso_3_2632,Gene_2878
Iso_3_2633,Gene_2878
Iso_3_2634,Gene_2878
Iso_3_2635,Gene_2879
Iso_3_2636,Gene_2879
Iso_3_2637,Gene_2879
Iso_3_2638,Gene_2880
Iso_3_2639,Gene_2880
Iso_3_2640,Gene_2880
Iso_3_2641,Gene_2881
Iso_3_2642,Gene_2881
Iso_3_2643,Gene_2881
Iso_3_2644,Gene_2882
Iso_3_2645,Gene_2882
Iso_3_2646,Gene_2882
Iso_3_2647,Gene_2883
Iso_3_2648,Gene_2883
Iso_3_2649,Gene_2883
Iso_3_2650,Gene_2884
Iso_3_2651,Gene_2884
Iso_3_2652,Gene_2884
Iso_3_2653,Gene_2885
Iso_3_2654,Gene_2885
Iso_3_2655,Gene_2885
Iso_3_2656,Gene_2886
Iso_3_2657,Gene_2886
Iso_3_2658,Gene_2886
Iso_3_2659,Gene_2887
Iso_3_2660,Gene_2887
Iso_3_2661,Gene_2887
Iso_3_2662,Gene_2888
Iso_3_2663,Gene_2888
Iso_3_2664,Gene_2888
Iso_3_2665,Gene_2889
Iso_3_2666,Gene_2889
Iso_3_2667,Gene_2889
Iso_3_2668,Gene_2890
Iso_3_2669,Gene_2890
Iso_3_2670,Gene_2890
Iso_3_2671,Gene_2891
Iso_3_2672,Gene_2891
Iso_3_2673,Gene_2891
Iso_3_2674,Gene_2892
Iso_3_2675,Gene_2892
Iso_3_2676,Gene_2892
Iso_3_2677,Gene_2893
Iso_3_2678,Gene_2893
Iso_3_2679,Gene_2893
Iso_3_2680,Gene_2894
Iso_3_2681,Gene_2894
Iso_3_2682,Gene_2894
Iso_3_2683,Gene_2895
Iso_3_2684,Gene_2895
Iso_3_2685,Gene_2895
Iso_3_2686,Gene_2896
Iso_3_2687,Gene_2896
Iso_3_2688,Gene_2896
Iso_3_2689,Gene_2897
Iso_3_2690,Gene_2897
Iso_3_2691,Gene_2897
Iso_3_2692,Gene_2898
Iso_3_2693,Gene_2898
Iso_3_2694,Gene_2898
Iso_3_2695,Gene_2899
Iso_3_2696,Gene_2899
Iso_3_2697,Gene_2899
Iso_3_2698,Gene_2900
Iso_3_2699,Gene_2900
Iso_3_2700,Gene_2900
Iso_3_2701,Gene_2901
Iso_3_2702,Gene_2901
Iso_3_2703,Gene_2901
Iso_3_2704,Gene_2902
Iso_3_2705,Gene_2902
Iso_3_2706,Gene_2902
Iso_3_2707,Gene_2903
Iso_3_2708,Gene_2903
Iso_3_2709,Gene_2903
Iso_3_2710,Gene_2904
Iso_3_2711,Gene_2904
Iso_3_2712,Gene_2904
Iso_3_2713,Gene_2905
Iso_3_2714,Gene_2905
Iso_3_2715,Gene_2905
Iso_3_2716,Gene_2906
Iso_3_2717,Gene_2906
Iso_3_2718,Gene_2906
Iso_3_2719,Gene_2907
Iso_3_2720,Gene_2907
Iso_3_2721,Gene_2907
Iso_3_2722,Gene_2908
Iso_3_2723,Gene_2908
Iso_3_2724,Gene_2908
Iso_3_2725,Gene_2909
Iso_3_2726,Gene_2909
Iso_3_2727,Gene_2909
Iso_3_2728,Gene_2910
Iso_3_2729,Gene_2910
Iso_3_2730,Gene_2910
Iso_3_2731,Gene_2911
Iso_3_2732,Gene_2911
Iso_3_2733,Gene_2911
Iso_3_2734,Gene_2912
Iso_3_2735,Gene_2912
Iso_3_2736,Gene_2912
Iso_3_2737,Gene_2913
Iso_3_2738,Gene_2913
Iso_3_2739,Gene_2913
Iso_3_2740,Gene_2914
Iso_3_2741,Gene_2914
Iso_3_2742,Gene_2914
Iso_3_2743,Gene_2915
Iso_3_2744,Gene_2915
Iso_3_2745,Gene_2915
Iso_3_2746,Gene_2916
Iso_3_2747,Gene_2916
Iso_3_2748,Gene_2916
Iso_3_2749,Gene_2917
Iso_3_2750,Gene_2917
Iso_3_2751,Gene_2917
Iso_3_2752,Gene_2918
Iso_3_2753,Gene_2918
Iso_3_2754,Gene_2918
Iso_3_2755,Gene_2919
Iso_3_2756,Gene_2919
Iso_3_2757,Gene_2919
Iso_3_2758,Gene_2920
Iso_3_2759,Gene_2920
Iso_3_2760,Gene_2920
Iso_3_2761,Gene_2921
Iso_3_2762,Gene_2921
Iso_3_2763,Gene_2921
Iso_3_2764,Gene_2922
Iso_3_2765,Gene_2922
Iso_3_2766,Gene_2922
Iso_3_2767,Gene_2923
Iso_3_2768,Gene_2923
Iso_3_2769,Gene_2923
Iso_3_2770,Gene_2924
Iso_3_2771,Gene_2924
Iso_3_2772,Gene_2924
Iso_3_2773,Gene_2925
Iso_3_2774,Gene_2925
Iso_3_2775,Gene_2925
Iso_3_2776,Gene_2926
Iso_3_2777,Gene_2926
Iso_3_2778,Gene_2926
Iso_3_2779,Gene_2927
Iso_3_2780,Gene_2927
Iso_3_2781,Gene_2927
Iso_3_2782,Gene_2928
Iso_3_2783,Gene_2928
Iso_3_2784,Gene_2928
Iso_3_2785,Gene_2929
Iso_3_2786,Gene_2929
Iso_3_2787,Gene_2929
Iso_3_2788,Gene_2930
Iso_3_2789,Gene_2930
Iso_3_2790,Gene_2930
Iso_3_2791,Gene_2931
Iso_3_2792,Gene_2931
Iso_3_2793,Gene_2931
Iso_3_2794,Gene_2932
Iso_3_2795,Gene_2932
Iso_3_2796,Gene_2932
Iso_3_2797,Gene_2933
Iso_3_2798,Gene_2933
Iso_3_2799,Gene_2933
Iso_3_2800,Gene_2934
Iso_3_2801,Gene_2934
Iso_3_2802,Gene_2934
Iso_3_2803,Gene_2935
Iso_3_2804,Gene_2935
Iso_3_2805,Gene_2935
Iso_3_2806,Gene_2936
Iso_3_2807,Gene_2936
Iso_3_2808,Gene_2936
Iso_3_2809,Gene_2937
Iso_3_2810,Gene_2937
Iso_3_2811,Gene_2937
Iso_3_2812,Gene_2938
Iso_3_2813,Gene_2938
Iso_3_2814,Gene_2938
Iso_3_2815,Gene_2939
Iso_3_2816,Gene_2939
Iso_3_2817,Gene_2939
Iso_3_2818,Gene_2940
Iso_3_2819,Gene_2940
Iso_3_2820,Gene_2940
Iso_3_2821,Gene_2941
Iso_3_2822,Gene_2941
Iso_3_2823,Gene_2941
Iso_3_2824,Gene_2942
Iso_3_2825,Gene_2942
Iso_3_2826,Gene_2942
Iso_3_2827,Gene_2943
Iso_3_2828,Gene_2943
Iso_3_2829,Gene_2943
Iso_3_2830,Gene_2944
Iso_3_2831,Gene_2944
Iso_3_2832,Gene_2944
Iso_3_2833,Gene_2945
Iso_3_2834,Gene_2945
Iso_3_2835,Gene_2945
Iso_3_2836,Gene_2946
Iso_3_2837,Gene_2946
Iso_3_2838,Gene_2946
Iso_3_2839,Gene_2947
Iso_3_2840,Gene_2947
Iso_3_2841,Gene_2947
Iso_3_2842,Gene_2948
Iso_3_2843,Gene_2948
Iso_3_2844,Gene_2948
Iso_3_2845,Gene_2949
Iso_3_2846,Gene_2949
Iso_3_2847,Gene_2949
Iso_3_2848,Gene_2950
Iso_3_2849,Gene_2950
Iso_3_2850,Gene_2950
Iso_3_2851,Gene_2951
Iso_3_2852,Gene_2951
Iso_3_2853,Gene_2951
Iso_3_2854,Gene_2952
Iso_3_2855,Gene_2952
Iso_3_2856,Gene_2952
Iso_3_2857,Gene_2953
Iso_3_2858,Gene_2953
Iso_3_2859,Gene_2953
Iso_3_2860,Gene_2954
Iso_3_2861,Gene_2954
Iso_3_2862,Gene_2954
Iso_3_2863,Gene_2955
Iso_3_2864,Gene_2955
Iso_3_2865,Gene_2955
Iso_3_2866,Gene_2956
Iso_3_2867,Gene_2956
Iso_3_2868,Gene_2956
Iso_3_2869,Gene_2957
Iso_3_2870,Gene_2957
Iso_3_2871,Gene_2957
Iso_3_2872,Gene_2958
Iso_3_2873,Gene_2958
Iso_3_2874,Gene_2958
Iso_3_2875,Gene_2959
Iso_3_2876,Gene_2959
Iso_3_2877,Gene_2959
Iso_3_2878,Gene_2960
Iso_3_2879,Gene_2960
Iso_3_2880,Gene_2960
Iso_3_2881,Gene_2961
Iso_3_2882,Gene_2961
Iso_3_2883,Gene_2961
Iso_3_2884,Gene_2962
Iso_3_2885,Gene_2962
Iso_3_2886,Gene_2962
Iso_3_2887,Gene_2963
Iso_3_2888,Gene_2963
Iso_3_2889,Gene_2963
Iso_3_2890,Gene_2964
Iso_3_2891,Gene_2964
Iso_3_2892,Gene_2964
Iso_3_2893,Gene_2965
Iso_3_2894,Gene_2965
Iso_3_2895,Gene_2965
Iso_3_2896,Gene_2966
Iso_3_2897,Gene_2966
Iso_3_2898,Gene_2966
Iso_3_2899,Gene_2967
Iso_3_2900,Gene_2967
Iso_3_2901,Gene_2967
Iso_3_2902,Gene_2968
Iso_3_2903,Gene_2968
Iso_3_2904,Gene_2968
Iso_3_2905,Gene_2969
Iso_3_2906,Gene_2969
Iso_3_2907,Gene_2969
Iso_3_2908,Gene_2970
Iso_3_2909,Gene_2970
Iso_3_2910,Gene_2970
Iso_3_2911,Gene_2971
Iso_3_2912,Gene_2971
Iso_3_2913,Gene_2971
Iso_3_2914,Gene_2972
Iso_3_2915,Gene_2972
Iso_3_2916,Gene_2972
Iso_3_2917,Gene_2973
Iso_3_2918,Gene_2973
Iso_3_2919,Gene_2973
Iso_3_2920,Gene_2974
Iso_3_2921,Gene_2974
Iso_3_2922,Gene_2974
Iso_3_2923,Gene_2975
Iso_3_2924,Gene_2975
Iso_3_2925,Gene_2975
Iso_3_2926,Gene_2976
Iso_3_2927,Gene_2976
Iso_3_2928,Gene_2976
Iso_3_2929,Gene_2977
Iso_3_2930,Gene_2977
Iso_3_2931,Gene_2977
Iso_3_2932,Gene_2978
Iso_3_2933,Gene_2978
Iso_3_2934,Gene_2978
Iso_3_2935,Gene_2979
Iso_3_2936,Gene_2979
Iso_3_2937,Gene_2979
Iso_3_2938,Gene_2980
Iso_3_2939,Gene_2980
Iso_3_2940,Gene_2980
Iso_3_2941,Gene_2981
Iso_3_2942,Gene_2981
Iso_3_2943,Gene_2981
Iso_3_2944,Gene_2982
Iso_3_2945,Gene_2982
Iso_3_2946,Gene_2982
Iso_3_2947,Gene_2983
Iso_3_2948,Gene_2983
Iso_3_2949,Gene_2983
Iso_3_2950,Gene_2984
Iso_3_2951,Gene_2984
Iso_3_2952,Gene_2984
Iso_3_2953,Gene_2985
Iso_3_2954,Gene_2985
Iso_3_2955,Gene_2985
Iso_3_2956,Gene_2986
Iso_3_2957,Gene_2986
Iso_3_2958,Gene_2986
Iso_3_2959,Gene_2987
Iso_3_2960,Gene_2987
Iso_3_2961,Gene_2987
Iso_3_2962,Gene_2988
Iso_3_2963,Gene_2988
Iso_3_2964,Gene_2988
Iso_3_2965,Gene_2989
Iso_3_2966,Gene_2989
Iso_3_2967,Gene_2989
Iso_3_2968,Gene_2990
Iso_3_2969,Gene_2990
Iso_3_2970,Gene_2990
Iso_3_2971,Gene_2991
Iso_3_2972,Gene_2991
Iso_3_2973,Gene_2991
Iso_3_2974,Gene_2992
Iso_3_2975,Gene_2992
Iso_3_2976,Gene_2992
Iso_3_2977,Gene_2993
Iso_3_2978,Gene_2993
Iso_3_2979,Gene_2993
Iso_3_2980,Gene_2994
Iso_3_2981,Gene_2994
Iso_3_2982,Gene_2994
Iso_3_2983,Gene_2995
Iso_3_2984,Gene_2995
Iso_3_2985,Gene_2995
Iso_3_2986,Gene_2996
Iso_3_2987,Gene_2996
Iso_3_2988,Gene_2996
Iso_3_2989,Gene_2997
Iso_3_2990,Gene_2997
Iso_3_2991,Gene_2997
Iso_3_2992,Gene_2998
Iso_3_2993,Gene_2998
Iso_3_2994,Gene_2998
Iso_3_2995,Gene_2999
Iso_3_2996,Gene_2999
Iso_3_2997,Gene_2999
Iso_3_2998,Gene_3000
Iso_3_2999,Gene_3000
Iso_3_3000,Gene_3000
